location	animal	user	sn	vtename	expdur	period	smllarthr	inasmlthr	jitter	starttyp	comment	an	start	noscnt	nosdur	smldur	smldist	lardur	lardist
OPF04	animal  4	VID\Videotrack_user	5	C:\Documents and Settings\Videotrack_user\My Documents\My Videotrack Protocols\Connie\NOR for 11 months Bmal\10_20_17_3months_BmalKO_testing.vte	00 / 00:10:00	60	25	1	0	All locations by camera with background		0	300			0	0	0	0
OPF04	animal  4	VID\Videotrack_user	5	C:\Documents and Settings\Videotrack_user\My Documents\My Videotrack Protocols\Connie\NOR for 11 months Bmal\10_20_17_3months_BmalKO_testing.vte	00 / 00:10:00	60	25	1	0	All locations by camera with background		2	300	0	0				
OPF04	animal  4	VID\Videotrack_user	5	C:\Documents and Settings\Videotrack_user\My Documents\My Videotrack Protocols\Connie\NOR for 11 months Bmal\10_20_17_3months_BmalKO_testing.vte	00 / 00:10:00	60	25	1	0	All locations by camera with background		3	300	0	0				
OPF01	animal  1	VID\Videotrack_user	5	C:\Documents and Settings\Videotrack_user\My Documents\My Videotrack Protocols\Connie\NOR for 11 months Bmal\10_20_17_3months_BmalKO_testing.vte	00 / 00:10:00	60	25	1	0	All locations by camera with background		0	360			51.8	603.3	7.1	241.1
OPF01	animal  1	VID\Videotrack_user	5	C:\Documents and Settings\Videotrack_user\My Documents\My Videotrack Protocols\Connie\NOR for 11 months Bmal\10_20_17_3months_BmalKO_testing.vte	00 / 00:10:00	60	25	1	0	All locations by camera with background		2	360	2	1.5				
OPF01	animal  1	VID\Videotrack_user	5	C:\Documents and Settings\Videotrack_user\My Documents\My Videotrack Protocols\Connie\NOR for 11 months Bmal\10_20_17_3months_BmalKO_testing.vte	00 / 00:10:00	60	25	1	0	All locations by camera with background		3	360	0	0				
OPF02	animal  2	VID\Videotrack_user	5	C:\Documents and Settings\Videotrack_user\My Documents\My Videotrack Protocols\Connie\NOR for 11 months Bmal\10_20_17_3months_BmalKO_testing.vte	00 / 00:10:00	60	25	1	0	All locations by camera with background		0	360			56.1	444.7	0.7	18.1
OPF02	animal  2	VID\Videotrack_user	5	C:\Documents and Settings\Videotrack_user\My Documents\My Videotrack Protocols\Connie\NOR for 11 months Bmal\10_20_17_3months_BmalKO_testing.vte	00 / 00:10:00	60	25	1	0	All locations by camera with background		2	360	11	3.9				
OPF02	animal  2	VID\Videotrack_user	5	C:\Documents and Settings\Videotrack_user\My Documents\My Videotrack Protocols\Connie\NOR for 11 months Bmal\10_20_17_3months_BmalKO_testing.vte	00 / 00:10:00	60	25	1	0	All locations by camera with background		3	360	2	4.5				
OPF03	animal  3	VID\Videotrack_user	5	C:\Documents and Settings\Videotrack_user\My Documents\My Videotrack Protocols\Connie\NOR for 11 months Bmal\10_20_17_3months_BmalKO_testing.vte	00 / 00:10:00	60	25	1	0	All locations by camera with background		0	360			55.9	503.6	3.4	110.4
OPF03	animal  3	VID\Videotrack_user	5	C:\Documents and Settings\Videotrack_user\My Documents\My Videotrack Protocols\Connie\NOR for 11 months Bmal\10_20_17_3months_BmalKO_testing.vte	00 / 00:10:00	60	25	1	0	All locations by camera with background		2	360	10	4				
OPF03	animal  3	VID\Videotrack_user	5	C:\Documents and Settings\Videotrack_user\My Documents\My Videotrack Protocols\Connie\NOR for 11 months Bmal\10_20_17_3months_BmalKO_testing.vte	00 / 00:10:00	60	25	1	0	All locations by camera with background		3	360	5	6.2				
OPF04	animal  4	VID\Videotrack_user	5	C:\Documents and Settings\Videotrack_user\My Documents\My Videotrack Protocols\Connie\NOR for 11 months Bmal\10_20_17_3months_BmalKO_testing.vte	00 / 00:10:00	60	25	1	0	All locations by camera with background		0	360			0	0	0	0
OPF04	animal  4	VID\Videotrack_user	5	C:\Documents and Settings\Videotrack_user\My Documents\My Videotrack Protocols\Connie\NOR for 11 months Bmal\10_20_17_3months_BmalKO_testing.vte	00 / 00:10:00	60	25	1	0	All locations by camera with background		2	360	0	0				
OPF04	animal  4	VID\Videotrack_user	5	C:\Documents and Settings\Videotrack_user\My Documents\My Videotrack Protocols\Connie\NOR for 11 months Bmal\10_20_17_3months_BmalKO_testing.vte	00 / 00:10:00	60	25	1	0	All locations by camera with background		3	360	0	0				
OPF01	animal  1	VID\Videotrack_user	5	C:\Documents and Settings\Videotrack_user\My Documents\My Videotrack Protocols\Connie\NOR for 11 months Bmal\10_20_17_3months_BmalKO_testing.vte	00 / 00:10:00	60	25	1	0	All locations by camera with background		0	420			51.6	506	6.5	228.1
OPF01	animal  1	VID\Videotrack_user	5	C:\Documents and Settings\Videotrack_user\My Documents\My Videotrack Protocols\Connie\NOR for 11 months Bmal\10_20_17_3months_BmalKO_testing.vte	00 / 00:10:00	60	25	1	0	All locations by camera with background		2	420	5	2.8				
OPF01	animal  1	VID\Videotrack_user	5	C:\Documents and Settings\Videotrack_user\My Documents\My Videotrack Protocols\Connie\NOR for 11 months Bmal\10_20_17_3months_BmalKO_testing.vte	00 / 00:10:00	60	25	1	0	All locations by camera with background		3	420	2	0.2				
OPF02	animal  2	VID\Videotrack_user	5	C:\Documents and Settings\Videotrack_user\My Documents\My Videotrack Protocols\Connie\NOR for 11 months Bmal\10_20_17_3months_BmalKO_testing.vte	00 / 00:10:00	60	25	1	0	All locations by camera with background		0	420			56.5	576.6	1.9	60.2
OPF02	animal  2	VID\Videotrack_user	5	C:\Documents and Settings\Videotrack_user\My Documents\My Videotrack Protocols\Connie\NOR for 11 months Bmal\10_20_17_3months_BmalKO_testing.vte	00 / 00:10:00	60	25	1	0	All locations by camera with background		2	420	3	1.9				
OPF02	animal  2	VID\Videotrack_user	5	C:\Documents and Settings\Videotrack_user\My Documents\My Videotrack Protocols\Connie\NOR for 11 months Bmal\10_20_17_3months_BmalKO_testing.vte	00 / 00:10:00	60	25	1	0	All locations by camera with background		3	420	1	0.9				
OPF03	animal  3	VID\Videotrack_user	5	C:\Documents and Settings\Videotrack_user\My Documents\My Videotrack Protocols\Connie\NOR for 11 months Bmal\10_20_17_3months_BmalKO_testing.vte	00 / 00:10:00	60	25	1	0	All locations by camera with background		0	420			51	411.6	2.3	88.9
OPF03	animal  3	VID\Videotrack_user	5	C:\Documents and Settings\Videotrack_user\My Documents\My Videotrack Protocols\Connie\NOR for 11 months Bmal\10_20_17_3months_BmalKO_testing.vte	00 / 00:10:00	60	25	1	0	All locations by camera with background		2	420	1	0				
OPF03	animal  3	VID\Videotrack_user	5	C:\Documents and Settings\Videotrack_user\My Documents\My Videotrack Protocols\Connie\NOR for 11 months Bmal\10_20_17_3months_BmalKO_testing.vte	00 / 00:10:00	60	25	1	0	All locations by camera with background		3	420	3	5.8				
OPF04	animal  4	VID\Videotrack_user	5	C:\Documents and Settings\Videotrack_user\My Documents\My Videotrack Protocols\Connie\NOR for 11 months Bmal\10_20_17_3months_BmalKO_testing.vte	00 / 00:10:00	60	25	1	0	All locations by camera with background		0	420			0	0	0	0
OPF04	animal  4	VID\Videotrack_user	5	C:\Documents and Settings\Videotrack_user\My Documents\My Videotrack Protocols\Connie\NOR for 11 months Bmal\10_20_17_3months_BmalKO_testing.vte	00 / 00:10:00	60	25	1	0	All locations by camera with background		2	420	0	0				
OPF04	animal  4	VID\Videotrack_user	5	C:\Documents and Settings\Videotrack_user\My Documents\My Videotrack Protocols\Connie\NOR for 11 months Bmal\10_20_17_3months_BmalKO_testing.vte	00 / 00:10:00	60	25	1	0	All locations by camera with background		3	420	0	0				
OPF01	animal  1	VID\Videotrack_user	5	C:\Documents and Settings\Videotrack_user\My Documents\My Videotrack Protocols\Connie\NOR for 11 months Bmal\10_20_17_3months_BmalKO_testing.vte	00 / 00:10:00	60	25	1	0	All locations by camera with background		0	480			53.8	462.1	1.1	37.2
OPF01	animal  1	VID\Videotrack_user	5	C:\Documents and Settings\Videotrack_user\My Documents\My Videotrack Protocols\Connie\NOR for 11 months Bmal\10_20_17_3months_BmalKO_testing.vte	00 / 00:10:00	60	25	1	0	All locations by camera with background		2	480	0	0				
OPF01	animal  1	VID\Videotrack_user	5	C:\Documents and Settings\Videotrack_user\My Documents\My Videotrack Protocols\Connie\NOR for 11 months Bmal\10_20_17_3months_BmalKO_testing.vte	00 / 00:10:00	60	25	1	0	All locations by camera with background		3	480	11	0.6				
OPF02	animal  2	VID\Videotrack_user	5	C:\Documents and Settings\Videotrack_user\My Documents\My Videotrack Protocols\Connie\NOR for 11 months Bmal\10_20_17_3months_BmalKO_testing.vte	00 / 00:10:00	60	25	1	0	All locations by camera with background		0	480			55.8	513.7	1.4	51.1
OPF02	animal  2	VID\Videotrack_user	5	C:\Documents and Settings\Videotrack_user\My Documents\My Videotrack Protocols\Connie\NOR for 11 months Bmal\10_20_17_3months_BmalKO_testing.vte	00 / 00:10:00	60	25	1	0	All locations by camera with background		2	480	0	0				
OPF02	animal  2	VID\Videotrack_user	5	C:\Documents and Settings\Videotrack_user\My Documents\My Videotrack Protocols\Connie\NOR for 11 months Bmal\10_20_17_3months_BmalKO_testing.vte	00 / 00:10:00	60	25	1	0	All locations by camera with background		3	480	10	6.7				
OPF03	animal  3	VID\Videotrack_user	5	C:\Documents and Settings\Videotrack_user\My Documents\My Videotrack Protocols\Connie\NOR for 11 months Bmal\10_20_17_3months_BmalKO_testing.vte	00 / 00:10:00	60	25	1	0	All locations by camera with background		0	480			53.8	539.2	4.7	160.5
OPF03	animal  3	VID\Videotrack_user	5	C:\Documents and Settings\Videotrack_user\My Documents\My Videotrack Protocols\Connie\NOR for 11 months Bmal\10_20_17_3months_BmalKO_testing.vte	00 / 00:10:00	60	25	1	0	All locations by camera with background		2	480	2	8.5				
OPF03	animal  3	VID\Videotrack_user	5	C:\Documents and Settings\Videotrack_user\My Documents\My Videotrack Protocols\Connie\NOR for 11 months Bmal\10_20_17_3months_BmalKO_testing.vte	00 / 00:10:00	60	25	1	0	All locations by camera with background		3	480	0	0				
OPF04	animal  4	VID\Videotrack_user	5	C:\Documents and Settings\Videotrack_user\My Documents\My Videotrack Protocols\Connie\NOR for 11 months Bmal\10_20_17_3months_BmalKO_testing.vte	00 / 00:10:00	60	25	1	0	All locations by camera with background		0	480			0	0	0	0
OPF04	animal  4	VID\Videotrack_user	5	C:\Documents and Settings\Videotrack_user\My Documents\My Videotrack Protocols\Connie\NOR for 11 months Bmal\10_20_17_3months_BmalKO_testing.vte	00 / 00:10:00	60	25	1	0	All locations by camera with background		2	480	0	0				
OPF04	animal  4	VID\Videotrack_user	5	C:\Documents and Settings\Videotrack_user\My Documents\My Videotrack Protocols\Connie\NOR for 11 months Bmal\10_20_17_3months_BmalKO_testing.vte	00 / 00:10:00	60	25	1	0	All locations by camera with background		3	480	0	0				
OPF01	animal  1	VID\Videotrack_user	5	C:\Documents and Settings\Videotrack_user\My Documents\My Videotrack Protocols\Connie\NOR for 11 months Bmal\10_20_17_3months_BmalKO_testing.vte	00 / 00:10:00	60	25	1	0	All locations by camera with background		0	540			50.1	374.7	1.9	62.2
OPF01	animal  1	VID\Videotrack_user	5	C:\Documents and Settings\Videotrack_user\My Documents\My Videotrack Protocols\Connie\NOR for 11 months Bmal\10_20_17_3months_BmalKO_testing.vte	00 / 00:10:00	60	25	1	0	All locations by camera with background		2	540	0	0				
OPF01	animal  1	VID\Videotrack_user	5	C:\Documents and Settings\Videotrack_user\My Documents\My Videotrack Protocols\Connie\NOR for 11 months Bmal\10_20_17_3months_BmalKO_testing.vte	00 / 00:10:00	60	25	1	0	All locations by camera with background		3	540	1	0.7				
OPF02	animal  2	VID\Videotrack_user	5	C:\Documents and Settings\Videotrack_user\My Documents\My Videotrack Protocols\Connie\NOR for 11 months Bmal\10_20_17_3months_BmalKO_testing.vte	00 / 00:10:00	60	25	1	0	All locations by camera with background		0	540			54.8	555.2	2.8	91.6
OPF02	animal  2	VID\Videotrack_user	5	C:\Documents and Settings\Videotrack_user\My Documents\My Videotrack Protocols\Connie\NOR for 11 months Bmal\10_20_17_3months_BmalKO_testing.vte	00 / 00:10:00	60	25	1	0	All locations by camera with background		2	540	7	2.2				
OPF02	animal  2	VID\Videotrack_user	5	C:\Documents and Settings\Videotrack_user\My Documents\My Videotrack Protocols\Connie\NOR for 11 months Bmal\10_20_17_3months_BmalKO_testing.vte	00 / 00:10:00	60	25	1	0	All locations by camera with background		3	540	9	2.6				
OPF03	animal  3	VID\Videotrack_user	5	C:\Documents and Settings\Videotrack_user\My Documents\My Videotrack Protocols\Connie\NOR for 11 months Bmal\10_20_17_3months_BmalKO_testing.vte	00 / 00:10:00	60	25	1	0	All locations by camera with background		0	540			52.7	600.5	6.2	216.4
OPF03	animal  3	VID\Videotrack_user	5	C:\Documents and Settings\Videotrack_user\My Documents\My Videotrack Protocols\Connie\NOR for 11 months Bmal\10_20_17_3months_BmalKO_testing.vte	00 / 00:10:00	60	25	1	0	All locations by camera with background		2	540	2	0.8				
OPF03	animal  3	VID\Videotrack_user	5	C:\Documents and Settings\Videotrack_user\My Documents\My Videotrack Protocols\Connie\NOR for 11 months Bmal\10_20_17_3months_BmalKO_testing.vte	00 / 00:10:00	60	25	1	0	All locations by camera with background		3	540	13	7.4				
OPF04	animal  4	VID\Videotrack_user	5	C:\Documents and Settings\Videotrack_user\My Documents\My Videotrack Protocols\Connie\NOR for 11 months Bmal\10_20_17_3months_BmalKO_testing.vte	00 / 00:10:00	60	25	1	0	All locations by camera with background		0	540			0	0	0	0
OPF04	animal  4	VID\Videotrack_user	5	C:\Documents and Settings\Videotrack_user\My Documents\My Videotrack Protocols\Connie\NOR for 11 months Bmal\10_20_17_3months_BmalKO_testing.vte	00 / 00:10:00	60	25	1	0	All locations by camera with background		2	540	0	0				
OPF04	animal  4	VID\Videotrack_user	5	C:\Documents and Settings\Videotrack_user\My Documents\My Videotrack Protocols\Connie\NOR for 11 months Bmal\10_20_17_3months_BmalKO_testing.vte	00 / 00:10:00	60	25	1	0	All locations by camera with background		3	540	0	0				
OPF01	animal  1	VID\Videotrack_user	6	C:\Documents and Settings\Videotrack_user\My Documents\My Videotrack Protocols\Connie\NOR for 11 months Bmal\10_20_17_3months_BmalKO_testing.vte	00 / 00:10:00	60	25	1	0	All locations by camera with background		0	0			52.3	468.6	3.9	135.3
OPF01	animal  1	VID\Videotrack_user	6	C:\Documents and Settings\Videotrack_user\My Documents\My Videotrack Protocols\Connie\NOR for 11 months Bmal\10_20_17_3months_BmalKO_testing.vte	00 / 00:10:00	60	25	1	0	All locations by camera with background		2	0	6	3.8				
OPF01	animal  1	VID\Videotrack_user	6	C:\Documents and Settings\Videotrack_user\My Documents\My Videotrack Protocols\Connie\NOR for 11 months Bmal\10_20_17_3months_BmalKO_testing.vte	00 / 00:10:00	60	25	1	0	All locations by camera with background		3	0	0	0				
OPF02	animal  2	VID\Videotrack_user	6	C:\Documents and Settings\Videotrack_user\My Documents\My Videotrack Protocols\Connie\NOR for 11 months Bmal\10_20_17_3months_BmalKO_testing.vte	00 / 00:10:00	60	25	1	0	All locations by camera with background		0	0			40.5	371.1	5	243.2
OPF02	animal  2	VID\Videotrack_user	6	C:\Documents and Settings\Videotrack_user\My Documents\My Videotrack Protocols\Connie\NOR for 11 months Bmal\10_20_17_3months_BmalKO_testing.vte	00 / 00:10:00	60	25	1	0	All locations by camera with background		2	0	0	0				
OPF02	animal  2	VID\Videotrack_user	6	C:\Documents and Settings\Videotrack_user\My Documents\My Videotrack Protocols\Connie\NOR for 11 months Bmal\10_20_17_3months_BmalKO_testing.vte	00 / 00:10:00	60	25	1	0	All locations by camera with background		3	0	6	0.7				
OPF03	animal  3	VID\Videotrack_user	6	C:\Documents and Settings\Videotrack_user\My Documents\My Videotrack Protocols\Connie\NOR for 11 months Bmal\10_20_17_3months_BmalKO_testing.vte	00 / 00:10:00	60	25	1	0	All locations by camera with background		0	0			48.2	561.6	10.9	383.9
OPF03	animal  3	VID\Videotrack_user	6	C:\Documents and Settings\Videotrack_user\My Documents\My Videotrack Protocols\Connie\NOR for 11 months Bmal\10_20_17_3months_BmalKO_testing.vte	00 / 00:10:00	60	25	1	0	All locations by camera with background		2	0	7	4.4				
OPF03	animal  3	VID\Videotrack_user	6	C:\Documents and Settings\Videotrack_user\My Documents\My Videotrack Protocols\Connie\NOR for 11 months Bmal\10_20_17_3months_BmalKO_testing.vte	00 / 00:10:00	60	25	1	0	All locations by camera with background		3	0	1	1.2				
OPF04	animal  4	VID\Videotrack_user	6	C:\Documents and Settings\Videotrack_user\My Documents\My Videotrack Protocols\Connie\NOR for 11 months Bmal\10_20_17_3months_BmalKO_testing.vte	00 / 00:10:00	60	25	1	0	All locations by camera with background		0	0			52.2	406	1.5	61.7
OPF04	animal  4	VID\Videotrack_user	6	C:\Documents and Settings\Videotrack_user\My Documents\My Videotrack Protocols\Connie\NOR for 11 months Bmal\10_20_17_3months_BmalKO_testing.vte	00 / 00:10:00	60	25	1	0	All locations by camera with background		2	0	0	0				
OPF04	animal  4	VID\Videotrack_user	6	C:\Documents and Settings\Videotrack_user\My Documents\My Videotrack Protocols\Connie\NOR for 11 months Bmal\10_20_17_3months_BmalKO_testing.vte	00 / 00:10:00	60	25	1	0	All locations by camera with background		3	0	3	0.6				
OPF01	animal  1	VID\Videotrack_user	6	C:\Documents and Settings\Videotrack_user\My Documents\My Videotrack Protocols\Connie\NOR for 11 months Bmal\10_20_17_3months_BmalKO_testing.vte	00 / 00:10:00	60	25	1	0	All locations by camera with background		0	60			55.3	488.5	3.4	113.6
OPF01	animal  1	VID\Videotrack_user	6	C:\Documents and Settings\Videotrack_user\My Documents\My Videotrack Protocols\Connie\NOR for 11 months Bmal\10_20_17_3months_BmalKO_testing.vte	00 / 00:10:00	60	25	1	0	All locations by camera with background		2	60	9	0.6				
OPF01	animal  1	VID\Videotrack_user	6	C:\Documents and Settings\Videotrack_user\My Documents\My Videotrack Protocols\Connie\NOR for 11 months Bmal\10_20_17_3months_BmalKO_testing.vte	00 / 00:10:00	60	25	1	0	All locations by camera with background		3	60	0	0				
OPF02	animal  2	VID\Videotrack_user	6	C:\Documents and Settings\Videotrack_user\My Documents\My Videotrack Protocols\Connie\NOR for 11 months Bmal\10_20_17_3months_BmalKO_testing.vte	00 / 00:10:00	60	25	1	0	All locations by camera with background		0	60			39.3	501.8	5.2	479.9
OPF02	animal  2	VID\Videotrack_user	6	C:\Documents and Settings\Videotrack_user\My Documents\My Videotrack Protocols\Connie\NOR for 11 months Bmal\10_20_17_3months_BmalKO_testing.vte	00 / 00:10:00	60	25	1	0	All locations by camera with background		2	60	9	10.9				
OPF02	animal  2	VID\Videotrack_user	6	C:\Documents and Settings\Videotrack_user\My Documents\My Videotrack Protocols\Connie\NOR for 11 months Bmal\10_20_17_3months_BmalKO_testing.vte	00 / 00:10:00	60	25	1	0	All locations by camera with background		3	60	4	2.7				
OPF03	animal  3	VID\Videotrack_user	6	C:\Documents and Settings\Videotrack_user\My Documents\My Videotrack Protocols\Connie\NOR for 11 months Bmal\10_20_17_3months_BmalKO_testing.vte	00 / 00:10:00	60	25	1	0	All locations by camera with background		0	60			52.8	495	4.1	125.5
OPF03	animal  3	VID\Videotrack_user	6	C:\Documents and Settings\Videotrack_user\My Documents\My Videotrack Protocols\Connie\NOR for 11 months Bmal\10_20_17_3months_BmalKO_testing.vte	00 / 00:10:00	60	25	1	0	All locations by camera with background		2	60	3	3.6				
OPF03	animal  3	VID\Videotrack_user	6	C:\Documents and Settings\Videotrack_user\My Documents\My Videotrack Protocols\Connie\NOR for 11 months Bmal\10_20_17_3months_BmalKO_testing.vte	00 / 00:10:00	60	25	1	0	All locations by camera with background		3	60	0	0				
OPF04	animal  4	VID\Videotrack_user	6	C:\Documents and Settings\Videotrack_user\My Documents\My Videotrack Protocols\Connie\NOR for 11 months Bmal\10_20_17_3months_BmalKO_testing.vte	00 / 00:10:00	60	25	1	0	All locations by camera with background		0	60			51	424.8	3.3	122.8
OPF04	animal  4	VID\Videotrack_user	6	C:\Documents and Settings\Videotrack_user\My Documents\My Videotrack Protocols\Connie\NOR for 11 months Bmal\10_20_17_3months_BmalKO_testing.vte	00 / 00:10:00	60	25	1	0	All locations by camera with background		2	60	0	0				
OPF04	animal  4	VID\Videotrack_user	6	C:\Documents and Settings\Videotrack_user\My Documents\My Videotrack Protocols\Connie\NOR for 11 months Bmal\10_20_17_3months_BmalKO_testing.vte	00 / 00:10:00	60	25	1	0	All locations by camera with background		3	60	0	0				
OPF01	animal  1	VID\Videotrack_user	6	C:\Documents and Settings\Videotrack_user\My Documents\My Videotrack Protocols\Connie\NOR for 11 months Bmal\10_20_17_3months_BmalKO_testing.vte	00 / 00:10:00	60	25	1	0	All locations by camera with background		0	120			53.9	581	5.1	160.3
OPF01	animal  1	VID\Videotrack_user	6	C:\Documents and Settings\Videotrack_user\My Documents\My Videotrack Protocols\Connie\NOR for 11 months Bmal\10_20_17_3months_BmalKO_testing.vte	00 / 00:10:00	60	25	1	0	All locations by camera with background		2	120	1	0.2				
OPF01	animal  1	VID\Videotrack_user	6	C:\Documents and Settings\Videotrack_user\My Documents\My Videotrack Protocols\Connie\NOR for 11 months Bmal\10_20_17_3months_BmalKO_testing.vte	00 / 00:10:00	60	25	1	0	All locations by camera with background		3	120	13	8.9				
OPF02	animal  2	VID\Videotrack_user	6	C:\Documents and Settings\Videotrack_user\My Documents\My Videotrack Protocols\Connie\NOR for 11 months Bmal\10_20_17_3months_BmalKO_testing.vte	00 / 00:10:00	60	25	1	0	All locations by camera with background		0	120			50.3	368.6	4.1	290.9
OPF02	animal  2	VID\Videotrack_user	6	C:\Documents and Settings\Videotrack_user\My Documents\My Videotrack Protocols\Connie\NOR for 11 months Bmal\10_20_17_3months_BmalKO_testing.vte	00 / 00:10:00	60	25	1	0	All locations by camera with background		2	120	20	2.3				
OPF02	animal  2	VID\Videotrack_user	6	C:\Documents and Settings\Videotrack_user\My Documents\My Videotrack Protocols\Connie\NOR for 11 months Bmal\10_20_17_3months_BmalKO_testing.vte	00 / 00:10:00	60	25	1	0	All locations by camera with background		3	120	0	0				
OPF03	animal  3	VID\Videotrack_user	6	C:\Documents and Settings\Videotrack_user\My Documents\My Videotrack Protocols\Connie\NOR for 11 months Bmal\10_20_17_3months_BmalKO_testing.vte	00 / 00:10:00	60	25	1	0	All locations by camera with background		0	120			56.6	609.1	1.6	51.2
OPF03	animal  3	VID\Videotrack_user	6	C:\Documents and Settings\Videotrack_user\My Documents\My Videotrack Protocols\Connie\NOR for 11 months Bmal\10_20_17_3months_BmalKO_testing.vte	00 / 00:10:00	60	25	1	0	All locations by camera with background		2	120	0	0				
OPF03	animal  3	VID\Videotrack_user	6	C:\Documents and Settings\Videotrack_user\My Documents\My Videotrack Protocols\Connie\NOR for 11 months Bmal\10_20_17_3months_BmalKO_testing.vte	00 / 00:10:00	60	25	1	0	All locations by camera with background		3	120	6	7.3				
OPF04	animal  4	VID\Videotrack_user	6	C:\Documents and Settings\Videotrack_user\My Documents\My Videotrack Protocols\Connie\NOR for 11 months Bmal\10_20_17_3months_BmalKO_testing.vte	00 / 00:10:00	60	25	1	0	All locations by camera with background		0	120			53.4	494.1	4	136.6
OPF04	animal  4	VID\Videotrack_user	6	C:\Documents and Settings\Videotrack_user\My Documents\My Videotrack Protocols\Connie\NOR for 11 months Bmal\10_20_17_3months_BmalKO_testing.vte	00 / 00:10:00	60	25	1	0	All locations by camera with background		2	120	0	0				
OPF04	animal  4	VID\Videotrack_user	6	C:\Documents and Settings\Videotrack_user\My Documents\My Videotrack Protocols\Connie\NOR for 11 months Bmal\10_20_17_3months_BmalKO_testing.vte	00 / 00:10:00	60	25	1	0	All locations by camera with background		3	120	4	0.4				
OPF01	animal  1	VID\Videotrack_user	6	C:\Documents and Settings\Videotrack_user\My Documents\My Videotrack Protocols\Connie\NOR for 11 months Bmal\10_20_17_3months_BmalKO_testing.vte	00 / 00:10:00	60	25	1	0	All locations by camera with background		0	180			57	586.2	2.7	79.5
OPF01	animal  1	VID\Videotrack_user	6	C:\Documents and Settings\Videotrack_user\My Documents\My Videotrack Protocols\Connie\NOR for 11 months Bmal\10_20_17_3months_BmalKO_testing.vte	00 / 00:10:00	60	25	1	0	All locations by camera with background		2	180	9	4.6				
OPF01	animal  1	VID\Videotrack_user	6	C:\Documents and Settings\Videotrack_user\My Documents\My Videotrack Protocols\Connie\NOR for 11 months Bmal\10_20_17_3months_BmalKO_testing.vte	00 / 00:10:00	60	25	1	0	All locations by camera with background		3	180	8	10				
OPF02	animal  2	VID\Videotrack_user	6	C:\Documents and Settings\Videotrack_user\My Documents\My Videotrack Protocols\Connie\NOR for 11 months Bmal\10_20_17_3months_BmalKO_testing.vte	00 / 00:10:00	60	25	1	0	All locations by camera with background		0	180			53.6	527.6	5.1	176.2
OPF02	animal  2	VID\Videotrack_user	6	C:\Documents and Settings\Videotrack_user\My Documents\My Videotrack Protocols\Connie\NOR for 11 months Bmal\10_20_17_3months_BmalKO_testing.vte	00 / 00:10:00	60	25	1	0	All locations by camera with background		2	180	12	3.3				
OPF02	animal  2	VID\Videotrack_user	6	C:\Documents and Settings\Videotrack_user\My Documents\My Videotrack Protocols\Connie\NOR for 11 months Bmal\10_20_17_3months_BmalKO_testing.vte	00 / 00:10:00	60	25	1	0	All locations by camera with background		3	180	14	11.5				
OPF03	animal  3	VID\Videotrack_user	6	C:\Documents and Settings\Videotrack_user\My Documents\My Videotrack Protocols\Connie\NOR for 11 months Bmal\10_20_17_3months_BmalKO_testing.vte	00 / 00:10:00	60	25	1	0	All locations by camera with background		0	180			55.9	628.6	3.9	125.1
OPF03	animal  3	VID\Videotrack_user	6	C:\Documents and Settings\Videotrack_user\My Documents\My Videotrack Protocols\Connie\NOR for 11 months Bmal\10_20_17_3months_BmalKO_testing.vte	00 / 00:10:00	60	25	1	0	All locations by camera with background		2	180	7	3.4				
OPF03	animal  3	VID\Videotrack_user	6	C:\Documents and Settings\Videotrack_user\My Documents\My Videotrack Protocols\Connie\NOR for 11 months Bmal\10_20_17_3months_BmalKO_testing.vte	00 / 00:10:00	60	25	1	0	All locations by camera with background		3	180	7	2				
OPF04	animal  4	VID\Videotrack_user	6	C:\Documents and Settings\Videotrack_user\My Documents\My Videotrack Protocols\Connie\NOR for 11 months Bmal\10_20_17_3months_BmalKO_testing.vte	00 / 00:10:00	60	25	1	0	All locations by camera with background		0	180			52.9	455	3.1	116.8
OPF04	animal  4	VID\Videotrack_user	6	C:\Documents and Settings\Videotrack_user\My Documents\My Videotrack Protocols\Connie\NOR for 11 months Bmal\10_20_17_3months_BmalKO_testing.vte	00 / 00:10:00	60	25	1	0	All locations by camera with background		2	180	0	0				
OPF04	animal  4	VID\Videotrack_user	6	C:\Documents and Settings\Videotrack_user\My Documents\My Videotrack Protocols\Connie\NOR for 11 months Bmal\10_20_17_3months_BmalKO_testing.vte	00 / 00:10:00	60	25	1	0	All locations by camera with background		3	180	5	0.9				
OPF01	animal  1	VID\Videotrack_user	6	C:\Documents and Settings\Videotrack_user\My Documents\My Videotrack Protocols\Connie\NOR for 11 months Bmal\10_20_17_3months_BmalKO_testing.vte	00 / 00:10:00	60	25	1	0	All locations by camera with background		0	240			56.6	528.2	2	59.8
OPF01	animal  1	VID\Videotrack_user	6	C:\Documents and Settings\Videotrack_user\My Documents\My Videotrack Protocols\Connie\NOR for 11 months Bmal\10_20_17_3months_BmalKO_testing.vte	00 / 00:10:00	60	25	1	0	All locations by camera with background		2	240	16	5.1				
OPF01	animal  1	VID\Videotrack_user	6	C:\Documents and Settings\Videotrack_user\My Documents\My Videotrack Protocols\Connie\NOR for 11 months Bmal\10_20_17_3months_BmalKO_testing.vte	00 / 00:10:00	60	25	1	0	All locations by camera with background		3	240	3	3.8				
