location	animal	user	sn	an	datatype	start	end	startreason	endreason	entct	inact	inadur	inadist	smlct	smldur	smldist	larct	lardur	lardist	stdate	sttime
OPF01	animal  1	VID\Videotrack_user	6	1	track	480	540	End of period	End of period	0	36	5.4	0	42	54.2	481.8	5	0.3	9.6	25/09/2017	15:23:00
OPF01	animal  1	VID\Videotrack_user	6	2	track	480	540	End of period	End of period	4	0	0	0	1	4.6	62.2	1	0	0.8	25/09/2017	15:23:00
OPF02	animal  2	VID\Videotrack_user	6	0	track	480	540	End of period	End of period	0	44	5.3	0	70	48.3	408.2	26	6.4	196.3	25/09/2017	15:23:00
OPF02	animal  2	VID\Videotrack_user	6	1	track	480	540	End of period	End of period	0	44	5.3	0	70	48.3	408.2	26	6.4	196.3	25/09/2017	15:23:00
OPF02	animal  2	VID\Videotrack_user	6	2	track	480	540	End of period	End of period	3	0	0	0	0	0	0	0	1.4	48	25/09/2017	15:23:00
OPF03	animal  3	VID\Videotrack_user	6	0	track	480	540	End of period	End of period	0	69	9.5	0	73	50.1	302.1	5	0.4	11.6	25/09/2017	15:23:00
OPF03	animal  3	VID\Videotrack_user	6	1	track	480	540	End of period	End of period	0	69	9.5	0	73	50.1	302.1	5	0.4	11.6	25/09/2017	15:23:00
OPF03	animal  3	VID\Videotrack_user	6	2	track	480	540	End of period	End of period	3	3	0.1	0	3	4.6	40.4	1	0.1	2.1	25/09/2017	15:23:00
OPF04	animal  4	VID\Videotrack_user	6	0	track	480	540	End of period	End of period	0	18	28.3	15.9	20	30.9	77.3	7	0.4	16.5	25/09/2017	15:23:00
OPF04	animal  4	VID\Videotrack_user	6	1	track	480	540	End of period	End of period	0	18	28.3	15.9	20	30.9	77.3	7	0.4	16.5	25/09/2017	15:23:00
OPF04	animal  4	VID\Videotrack_user	6	2	track	480	540	End of period	End of period	0	0	0	0	0	0	0	0	0	0	25/09/2017	15:23:00
OPF01	animal  1	VID\Videotrack_user	6	0	track	540	600	End of period	End of session	0	41	8.4	0	46	51	444.9	5	0.7	19.1	25/09/2017	15:24:00
OPF01	animal  1	VID\Videotrack_user	6	1	track	540	600	End of period	End of session	0	41	8.4	0	46	51	444.9	5	0.7	19.1	25/09/2017	15:24:00
OPF01	animal  1	VID\Videotrack_user	6	2	track	540	600	End of period	End of session	1	0	0	0	0	2.7	35.5	0	0	0	25/09/2017	15:24:00
OPF02	animal  2	VID\Videotrack_user	6	0	track	540	600	End of period	End of session	0	37	5	0	60	50.7	487.4	24	4.3	124.7	25/09/2017	15:24:00
OPF02	animal  2	VID\Videotrack_user	6	1	track	540	600	End of period	End of session	0	37	5	0	60	50.7	487.4	24	4.3	124.7	25/09/2017	15:24:00
OPF02	animal  2	VID\Videotrack_user	6	2	track	540	600	End of period	End of session	5	2	0.3	0	6	6.5	65	4	0.2	7	25/09/2017	15:24:00
OPF03	animal  3	VID\Videotrack_user	6	0	track	540	600	End of period	End of session	0	49	9.2	0	52	50.5	370.3	2	0.3	9.1	25/09/2017	15:24:00
OPF03	animal  3	VID\Videotrack_user	6	1	track	540	600	End of period	End of session	0	49	9.2	0	52	50.5	370.3	2	0.3	9.1	25/09/2017	15:24:00
OPF03	animal  3	VID\Videotrack_user	6	2	track	540	600	End of period	End of session	3	7	1.6	0	7	5.4	30.5	0	0	0	25/09/2017	15:24:00
OPF04	animal  4	VID\Videotrack_user	6	0	track	540	600	End of period	End of session	0	13	36.4	17.7	14	23	52.4	2	0.1	5.3	25/09/2017	15:24:00
OPF04	animal  4	VID\Videotrack_user	6	1	track	540	600	End of period	End of session	0	13	36.4	17.7	14	23	52.4	2	0.1	5.3	25/09/2017	15:24:00
OPF04	animal  4	VID\Videotrack_user	6	2	track	540	600	End of period	End of session	0	0	0	0	0	0	0	0	0	0	25/09/2017	15:24:00
OPF01	animal  1	VID\Videotrack_user	7	0	track	0	60	Beginning of session	End of period	1	21	2.2	0	33	57	623	11	0.7	20.6	25/09/2017	15:27:36
OPF01	animal  1	VID\Videotrack_user	7	1	track	0	60	Beginning of session	End of period	1	21	2.2	0	33	57	623	11	0.7	20.6	25/09/2017	15:27:36
OPF01	animal  1	VID\Videotrack_user	7	2	track	0	60	Beginning of session	End of period	1	0	0	0	0	1.9	22.6	0	0	0	25/09/2017	15:27:36
OPF02	animal  2	VID\Videotrack_user	7	0	track	0	60	Beginning of session	End of period	1	29	2.6	0	49	56.1	630	19	1.2	33.1	25/09/2017	15:27:36
OPF02	animal  2	VID\Videotrack_user	7	1	track	0	60	Beginning of session	End of period	1	29	2.6	0	49	56.1	630	19	1.2	33.1	25/09/2017	15:27:36
OPF02	animal  2	VID\Videotrack_user	7	2	track	0	60	Beginning of session	End of period	1	0	0	0	0	1	19.6	0	0	0	25/09/2017	15:27:36
OPF03	animal  3	VID\Videotrack_user	7	0	track	0	60	Beginning of session	End of period	1	23	2.4	0	45	55.4	574.8	21	2.2	61	25/09/2017	15:27:36
OPF03	animal  3	VID\Videotrack_user	7	1	track	0	60	Beginning of session	End of period	1	23	2.4	0	45	55.4	574.8	21	2.2	61	25/09/2017	15:27:36
OPF03	animal  3	VID\Videotrack_user	7	2	track	0	60	Beginning of session	End of period	2	0	0	0	5	0.8	17.8	4	0.5	12.9	25/09/2017	15:27:36
OPF04	animal  4	VID\Videotrack_user	7	0	track	0	60	Beginning of session	End of period	1	28	3.4	0	34	56.2	525.9	5	0.3	9.2	25/09/2017	15:27:36
OPF04	animal  4	VID\Videotrack_user	7	1	track	0	60	Beginning of session	End of period	1	28	3.4	0	34	56.2	525.9	5	0.3	9.2	25/09/2017	15:27:36
OPF04	animal  4	VID\Videotrack_user	7	2	track	0	60	Beginning of session	End of period	1	0	0	0	0	1.4	19.1	0	0	0	25/09/2017	15:27:36
OPF01	animal  1	VID\Videotrack_user	7	0	track	60	120	End of period	End of period	0	45	7.5	0	60	51.5	447.8	16	1	27.7	25/09/2017	15:28:36
OPF01	animal  1	VID\Videotrack_user	7	1	track	60	120	End of period	End of period	0	45	7.5	0	60	51.5	447.8	16	1	27.7	25/09/2017	15:28:36
OPF01	animal  1	VID\Videotrack_user	7	2	track	60	120	End of period	End of period	0	0	0	0	0	0	0	0	0	0	25/09/2017	15:28:36
OPF02	animal  2	VID\Videotrack_user	7	0	track	60	120	End of period	End of period	0	46	6.7	0	57	52.6	486	11	0.7	18	25/09/2017	15:28:36
OPF02	animal  2	VID\Videotrack_user	7	1	track	60	120	End of period	End of period	0	46	6.7	0	57	52.6	486	11	0.7	18	25/09/2017	15:28:36
OPF02	animal  2	VID\Videotrack_user	7	2	track	60	120	End of period	End of period	1	0	0	0	1	0.2	4.9	1	0	0.9	25/09/2017	15:28:36
OPF03	animal  3	VID\Videotrack_user	7	0	track	60	120	End of period	End of period	0	31	2.5	0	53	56	590	22	1.5	42.7	25/09/2017	15:28:36
OPF03	animal  3	VID\Videotrack_user	7	1	track	60	120	End of period	End of period	0	31	2.5	0	53	56	590	22	1.5	42.7	25/09/2017	15:28:36
OPF03	animal  3	VID\Videotrack_user	7	2	track	60	120	End of period	End of period	3	0	0	0	7	2.4	43.2	7	0.5	12.4	25/09/2017	15:28:36
OPF04	animal  4	VID\Videotrack_user	7	0	track	60	120	End of period	End of period	0	35	2.9	0	35	57.1	544.8	0	0	0	25/09/2017	15:28:36
OPF04	animal  4	VID\Videotrack_user	7	1	track	60	120	End of period	End of period	0	35	2.9	0	35	57.1	544.8	0	0	0	25/09/2017	15:28:36
OPF04	animal  4	VID\Videotrack_user	7	2	track	60	120	End of period	End of period	1	0	0	0	0	0.5	8.3	0	0	0	25/09/2017	15:28:36
OPF01	animal  1	VID\Videotrack_user	7	0	track	120	180	End of period	End of period	0	43	7.4	0	82	48.3	485.6	38	4.2	116.5	25/09/2017	15:29:36
OPF01	animal  1	VID\Videotrack_user	7	1	track	120	180	End of period	End of period	0	43	7.4	0	82	48.3	485.6	38	4.2	116.5	25/09/2017	15:29:36
OPF01	animal  1	VID\Videotrack_user	7	2	track	120	180	End of period	End of period	2	0	0	0	0	1.2	18.6	1	0.2	6.8	25/09/2017	15:29:36
OPF02	animal  2	VID\Videotrack_user	7	0	track	120	180	End of period	End of period	0	60	11.4	0	71	46.9	349.5	11	1.7	49	25/09/2017	15:29:36
OPF02	animal  2	VID\Videotrack_user	7	1	track	120	180	End of period	End of period	0	60	11.4	0	71	46.9	349.5	11	1.7	49	25/09/2017	15:29:36
OPF02	animal  2	VID\Videotrack_user	7	2	track	120	180	End of period	End of period	0	0	0	0	0	0	0	0	0	0	25/09/2017	15:29:36
OPF03	animal  3	VID\Videotrack_user	7	0	track	120	180	End of period	End of period	0	23	2.3	0	66	52.3	591.5	43	5.4	154	25/09/2017	15:29:36
OPF03	animal  3	VID\Videotrack_user	7	1	track	120	180	End of period	End of period	0	23	2.3	0	66	52.3	591.5	43	5.4	154	25/09/2017	15:29:36
OPF03	animal  3	VID\Videotrack_user	7	2	track	120	180	End of period	End of period	2	0	0	0	1	0.2	4.5	0	0.2	4.5	25/09/2017	15:29:36
OPF04	animal  4	VID\Videotrack_user	7	0	track	120	180	End of period	End of period	0	45	8.5	0	46	51.4	410.5	2	0.1	2.9	25/09/2017	15:29:36
OPF04	animal  4	VID\Videotrack_user	7	1	track	120	180	End of period	End of period	0	45	8.5	0	46	51.4	410.5	2	0.1	2.9	25/09/2017	15:29:36
OPF04	animal  4	VID\Videotrack_user	7	2	track	120	180	End of period	End of period	0	0	0	0	0	0	0	0	0	0	25/09/2017	15:29:36
OPF01	animal  1	VID\Videotrack_user	7	0	track	180	240	End of period	End of period	0	53	6.8	0	69	52.4	435.8	16	0.8	22.7	25/09/2017	15:30:36
OPF01	animal  1	VID\Videotrack_user	7	1	track	180	240	End of period	End of period	0	53	6.8	0	69	52.4	435.8	16	0.8	22.7	25/09/2017	15:30:36
OPF01	animal  1	VID\Videotrack_user	7	2	track	180	240	End of period	End of period	1	0	0	0	0	0.3	5.6	0	0	0	25/09/2017	15:30:36
OPF02	animal  2	VID\Videotrack_user	7	0	track	180	240	End of period	End of period	0	56	13.1	0	71	44.5	334.6	15	2.4	68.6	25/09/2017	15:30:36
OPF02	animal  2	VID\Videotrack_user	7	1	track	180	240	End of period	End of period	0	56	13.1	0	71	44.5	334.6	15	2.4	68.6	25/09/2017	15:30:36
OPF02	animal  2	VID\Videotrack_user	7	2	track	180	240	End of period	End of period	3	0	0	0	3	0.3	7.8	4	1.2	35.9	25/09/2017	15:30:36
OPF03	animal  3	VID\Videotrack_user	7	0	track	180	240	End of period	End of period	0	32	4	0	55	51.6	497	23	4.4	129.7	25/09/2017	15:30:36
OPF03	animal  3	VID\Videotrack_user	7	1	track	180	240	End of period	End of period	0	32	4	0	55	51.6	497	23	4.4	129.7	25/09/2017	15:30:36
OPF03	animal  3	VID\Videotrack_user	7	2	track	180	240	End of period	End of period	5	1	0.1	0	3	2.6	22.7	1	0.3	8.6	25/09/2017	15:30:36
OPF04	animal  4	VID\Videotrack_user	7	0	track	180	240	End of period	End of period	0	61	13.2	0	68	46.5	366.5	6	0.3	7.6	25/09/2017	15:30:36
OPF04	animal  4	VID\Videotrack_user	7	1	track	180	240	End of period	End of period	0	61	13.2	0	68	46.5	366.5	6	0.3	7.6	25/09/2017	15:30:36
OPF04	animal  4	VID\Videotrack_user	7	2	track	180	240	End of period	End of period	1	0	0	0	1	0.8	16.5	1	0	0.8	25/09/2017	15:30:36
OPF01	animal  1	VID\Videotrack_user	7	0	track	240	300	End of period	End of period	0	42	10.9	0	52	47.2	341.3	10	1.9	53.7	25/09/2017	15:31:36
OPF01	animal  1	VID\Videotrack_user	7	1	track	240	300	End of period	End of period	0	42	10.9	0	52	47.2	341.3	10	1.9	53.7	25/09/2017	15:31:36
OPF01	animal  1	VID\Videotrack_user	7	2	track	240	300	End of period	End of period	2	0	0	0	3	4.6	47.8	3	0.3	6.4	25/09/2017	15:31:36
OPF02	animal  2	VID\Videotrack_user	7	0	track	240	300	End of period	End of period	0	50	5.3	0	73	51.5	454.3	23	3.1	90.7	25/09/2017	15:31:36
OPF02	animal  2	VID\Videotrack_user	7	1	track	240	300	End of period	End of period	0	50	5.3	0	73	51.5	454.3	23	3.1	90.7	25/09/2017	15:31:36
OPF02	animal  2	VID\Videotrack_user	7	2	track	240	300	End of period	End of period	0	0	0	0	0	0	0	0	0	0	25/09/2017	15:31:36
OPF03	animal  3	VID\Videotrack_user	7	0	track	240	300	End of period	End of period	0	35	5.3	0	50	53.9	449.4	15	0.8	22	25/09/2017	15:31:36
OPF03	animal  3	VID\Videotrack_user	7	1	track	240	300	End of period	End of period	0	35	5.3	0	50	53.9	449.4	15	0.8	22	25/09/2017	15:31:36
OPF03	animal  3	VID\Videotrack_user	7	2	track	240	300	End of period	End of period	2	0	0	0	4	0.9	18.9	5	0.3	7.7	25/09/2017	15:31:36
OPF04	animal  4	VID\Videotrack_user	7	0	track	240	300	End of period	End of period	0	47	8.5	0	52	51.2	404.7	5	0.3	9	25/09/2017	15:31:36
OPF04	animal  4	VID\Videotrack_user	7	1	track	240	300	End of period	End of period	0	47	8.5	0	52	51.2	404.7	5	0.3	9	25/09/2017	15:31:36
OPF04	animal  4	VID\Videotrack_user	7	2	track	240	300	End of period	End of period	0	0	0	0	0	0	0	0	0	0	25/09/2017	15:31:36
OPF01	animal  1	VID\Videotrack_user	7	0	track	300	360	End of period	End of period	0	65	9	0	77	49.8	421.8	12	1.2	33.4	25/09/2017	15:32:36
OPF01	animal  1	VID\Videotrack_user	7	1	track	300	360	End of period	End of period	0	65	9	0	77	49.8	421.8	12	1.2	33.4	25/09/2017	15:32:36
OPF01	animal  1	VID\Videotrack_user	7	2	track	300	360	End of period	End of period	2	10	2.9	0	10	7.7	62.3	0	0	0	25/09/2017	15:32:36
OPF02	animal  2	VID\Videotrack_user	7	0	track	300	360	End of period	End of period	0	47	6.5	0	74	48.1	434.6	28	5.4	162.4	25/09/2017	15:32:36
OPF02	animal  2	VID\Videotrack_user	7	1	track	300	360	End of period	End of period	0	47	6.5	0	74	48.1	434.6	28	5.4	162.4	25/09/2017	15:32:36
OPF02	animal  2	VID\Videotrack_user	7	2	track	300	360	End of period	End of period	4	0	0	0	1	1.2	21.8	1	1.2	37.6	25/09/2017	15:32:36
OPF03	animal  3	VID\Videotrack_user	7	0	track	300	360	End of period	End of period	0	65	6.7	0	80	52	358.4	15	1.4	38.9	25/09/2017	15:32:36
OPF03	animal  3	VID\Videotrack_user	7	1	track	300	360	End of period	End of period	0	65	6.7	0	80	52	358.4	15	1.4	38.9	25/09/2017	15:32:36
OPF03	animal  3	VID\Videotrack_user	7	2	track	300	360	End of period	End of period	1	0	0	0	1	1.4	20.3	2	0.1	1.9	25/09/2017	15:32:36
OPF04	animal  4	VID\Videotrack_user	7	0	track	300	360	End of period	End of period	0	40	4.5	0	66	53.2	527.9	27	2.3	66.4	25/09/2017	15:32:36
OPF04	animal  4	VID\Videotrack_user	7	1	track	300	360	End of period	End of period	0	40	4.5	0	66	53.2	527.9	27	2.3	66.4	25/09/2017	15:32:36
OPF04	animal  4	VID\Videotrack_user	7	2	track	300	360	End of period	End of period	0	0	0	0	0	0	0	0	0	0	25/09/2017	15:32:36
OPF01	animal  1	VID\Videotrack_user	7	0	track	360	420	End of period	End of period	0	46	8.1	0	61	50.7	425.6	15	1.2	34.1	25/09/2017	15:33:36
OPF01	animal  1	VID\Videotrack_user	7	1	track	360	420	End of period	End of period	0	46	8.1	0	61	50.7	425.6	15	1.2	34.1	25/09/2017	15:33:36
OPF01	animal  1	VID\Videotrack_user	7	2	track	360	420	End of period	End of period	3	11	3.8	0	12	12.5	79.9	1	0	0.9	25/09/2017	15:33:36
OPF02	animal  2	VID\Videotrack_user	7	0	track	360	420	End of period	End of period	0	63	12.4	0	81	44.6	335.6	17	3	89.5	25/09/2017	15:33:36
OPF02	animal  2	VID\Videotrack_user	7	1	track	360	420	End of period	End of period	0	63	12.4	0	81	44.6	335.6	17	3	89.5	25/09/2017	15:33:36
OPF02	animal  2	VID\Videotrack_user	7	2	track	360	420	End of period	End of period	2	0	0	0	1	0.6	14.1	1	0.1	1.5	25/09/2017	15:33:36
OPF03	animal  3	VID\Videotrack_user	7	0	track	360	420	End of period	End of period	0	86	10.3	0	95	49.1	304.5	9	0.6	16	25/09/2017	15:33:36
OPF03	animal  3	VID\Videotrack_user	7	1	track	360	420	End of period	End of period	0	86	10.3	0	95	49.1	304.5	9	0.6	16	25/09/2017	15:33:36
OPF03	animal  3	VID\Videotrack_user	7	2	track	360	420	End of period	End of period	2	0	0	0	4	0.8	12.8	5	0.2	6.3	25/09/2017	15:33:36
OPF04	animal  4	VID\Videotrack_user	7	0	track	360	420	End of period	End of period	0	41	4.5	0	67	52.3	474.8	25	3.2	96.3	25/09/2017	15:33:36
OPF04	animal  4	VID\Videotrack_user	7	1	track	360	420	End of period	End of period	0	41	4.5	0	67	52.3	474.8	25	3.2	96.3	25/09/2017	15:33:36
OPF04	animal  4	VID\Videotrack_user	7	2	track	360	420	End of period	End of period	4	0	0	0	9	1.3	28.2	7	0.4	12.2	25/09/2017	15:33:36
OPF01	animal  1	VID\Videotrack_user	7	0	track	420	480	End of period	End of period	0	44	8.2	0	58	50.4	433.5	15	1.4	40.9	25/09/2017	15:34:36
OPF01	animal  1	VID\Videotrack_user	7	1	track	420	480	End of period	End of period	0	44	8.2	0	58	50.4	433.5	15	1.4	40.9	25/09/2017	15:34:36
OPF01	animal  1	VID\Videotrack_user	7	2	track	420	480	End of period	End of period	3	0	0	0	3	3.1	44.5	3	0.2	4.3	25/09/2017	15:34:36
OPF02	animal  2	VID\Videotrack_user	7	0	track	420	480	End of period	End of period	0	53	8.3	0	67	48	387.6	15	3.7	109.6	25/09/2017	15:34:36
OPF02	animal  2	VID\Videotrack_user	7	1	track	420	480	End of period	End of period	0	53	8.3	0	67	48	387.6	15	3.7	109.6	25/09/2017	15:34:36
OPF02	animal  2	VID\Videotrack_user	7	2	track	420	480	End of period	End of period	2	1	0.1	0	1	1.4	14.4	1	0.2	7.5	25/09/2017	15:34:36
OPF03	animal  3	VID\Videotrack_user	7	0	track	420	480	End of period	End of period	0	30	3	0	52	54.6	569.9	22	2.4	65.8	25/09/2017	15:34:36
OPF03	animal  3	VID\Videotrack_user	7	1	track	420	480	End of period	End of period	0	30	3	0	52	54.6	569.9	22	2.4	65.8	25/09/2017	15:34:36
OPF03	animal  3	VID\Videotrack_user	7	2	track	420	480	End of period	End of period	3	0	0	0	1	0.8	15.9	1	0.3	9.6	25/09/2017	15:34:36
OPF04	animal  4	VID\Videotrack_user	7	0	track	420	480	End of period	End of period	0	25	2.2	0	61	53.2	599.8	36	4.6	130.4	25/09/2017	15:34:36
OPF04	animal  4	VID\Videotrack_user	7	1	track	420	480	End of period	End of period	0	25	2.2	0	61	53.2	599.8	36	4.6	130.4	25/09/2017	15:34:36
OPF04	animal  4	VID\Videotrack_user	7	2	track	420	480	End of period	End of period	3	0	0	0	3	1.6	19.9	2	1.1	33.3	25/09/2017	15:34:36
OPF01	animal  1	VID\Videotrack_user	7	0	track	480	540	End of period	End of period	0	44	7.3	0	50	52	388	6	0.8	21	25/09/2017	15:35:36
OPF01	animal  1	VID\Videotrack_user	7	1	track	480	540	End of period	End of period	0	44	7.3	0	50	52	388	6	0.8	21	25/09/2017	15:35:36
OPF01	animal  1	VID\Videotrack_user	7	2	track	480	540	End of period	End of period	3	12	2.1	0	12	8.4	60.3	0	0	0	25/09/2017	15:35:36
OPF02	animal  2	VID\Videotrack_user	7	0	track	480	540	End of period	End of period	0	50	5.2	0	72	51.6	492.9	22	3.2	92.9	25/09/2017	15:35:36
OPF02	animal  2	VID\Videotrack_user	7	1	track	480	540	End of period	End of period	0	50	5.2	0	72	51.6	492.9	22	3.2	92.9	25/09/2017	15:35:36
OPF02	animal  2	VID\Videotrack_user	7	2	track	480	540	End of period	End of period	5	4	0.3	0	7	5.7	68.3	3	0.7	19.5	25/09/2017	15:35:36
OPF03	animal  3	VID\Videotrack_user	7	0	track	480	540	End of period	End of period	0	62	7.8	0	67	52	339.1	5	0.3	7	25/09/2017	15:35:36
OPF03	animal  3	VID\Videotrack_user	7	1	track	480	540	End of period	End of period	0	62	7.8	0	67	52	339.1	5	0.3	7	25/09/2017	15:35:36
OPF03	animal  3	VID\Videotrack_user	7	2	track	480	540	End of period	End of period	2	0	0	0	0	0.8	15.6	1	0.1	2.4	25/09/2017	15:35:36
OPF04	animal  4	VID\Videotrack_user	7	0	track	480	540	End of period	End of period	0	25	2.1	0	53	54.1	595.1	29	3.7	106.4	25/09/2017	15:35:36
OPF04	animal  4	VID\Videotrack_user	7	1	track	480	540	End of period	End of period	0	25	2.1	0	53	54.1	595.1	29	3.7	106.4	25/09/2017	15:35:36
OPF04	animal  4	VID\Videotrack_user	7	2	track	480	540	End of period	End of period	5	0	0	0	3	3.1	51.6	5	0.8	25.5	25/09/2017	15:35:36
OPF01	animal  1	VID\Videotrack_user	7	0	track	540	600	End of period	End of session	0	81	11.9	0	84	48	259.5	2	0.1	1.6	25/09/2017	15:36:36
OPF01	animal  1	VID\Videotrack_user	7	1	track	540	600	End of period	End of session	0	81	11.9	0	84	48	259.5	2	0.1	1.6	25/09/2017	15:36:36
OPF01	animal  1	VID\Videotrack_user	7	2	track	540	600	End of period	End of session	2	1	0.1	0	1	0.2	1.5	0	0	0	25/09/2017	15:36:36
OPF02	animal  2	VID\Videotrack_user	7	0	track	540	600	End of period	End of session	0	52	5.7	0	62	52.6	407	9	1.7	49.3	25/09/2017	15:36:36
OPF02	animal  2	VID\Videotrack_user	7	1	track	540	600	End of period	End of session	0	52	5.7	0	62	52.6	407	9	1.7	49.3	25/09/2017	15:36:36
OPF02	animal  2	VID\Videotrack_user	7	2	track	540	600	End of period	End of session	0	0	0	0	0	0	0	0	0	0	25/09/2017	15:36:36
OPF03	animal  3	VID\Videotrack_user	7	0	track	540	600	End of period	End of session	0	62	7.6	0	66	52	404.5	5	0.4	12.2	25/09/2017	15:36:36
OPF03	animal  3	VID\Videotrack_user	7	1	track	540	600	End of period	End of session	0	62	7.6	0	66	52	404.5	5	0.4	12.2	25/09/2017	15:36:36
OPF03	animal  3	VID\Videotrack_user	7	2	track	540	600	End of period	End of session	5	14	1.4	0	16	10.8	67.6	1	0.1	1.7	25/09/2017	15:36:36
OPF04	animal  4	VID\Videotrack_user	7	0	track	540	600	End of period	End of session	0	40	4.2	0	50	54.8	478.3	9	0.9	25.3	25/09/2017	15:36:36
OPF04	animal  4	VID\Videotrack_user	7	1	track	540	600	End of period	End of session	0	40	4.2	0	50	54.8	478.3	9	0.9	25.3	25/09/2017	15:36:36
OPF04	animal  4	VID\Videotrack_user	7	2	track	540	600	End of period	End of session	1	0	0	0	0	0.1	3.2	1	0.1	2.1	25/09/2017	15:36:36
